gender,race,age,ses,gap_years,negotiation,zip,university_quality,skills,experience_years,education_level,screening_score,u_confounder,shortlisted
Male,Majority,55,-0.2940875686693408,0.05875424446000004,-1.2970879626088139,0.339,-0.6852513251753519,-1.099619993444871,32.94124575554,HighSchool,-0.34838822544385895,1.4428902026706178,0
Male,Minority,39,-0.1219094335514794,0.0,-0.34632183831112645,1.693,-1.5924289882644362,-1.1455951818825048,17.0,HighSchool,-1.0385410346313388,-1.111557077919631,0
Female,Majority,26,-0.6112262894197921,0.6984515168613035,-0.2857776008006685,0.293,-0.7088212778784987,-0.7484138155943115,3.3015484831386965,Bachelors,-2.213169571243902,0.8237976360959827,0
Female,Majority,29,-0.7461221985922943,0.5229244895001771,0.1942435437500748,0.171,0.0182080215527838,-0.0038953723885427616,6.477075510499823,Bachelors,-1.1544165950246594,-1.3806814637845566,1
Male,Majority,23,-0.7315873896762818,0.37894641797295314,-0.27035615808793767,0.167,-0.8177035598503791,-0.9892718610603803,0.6210535820270469,Bachelors,-1.618366983419787,-0.13436139634730454,0
Male,Minority,42,-0.8172689838713486,0.08688617838505357,0.9232987140049006,1.321,-1.282430073929388,-1.1929205233966091,19.913113821614946,HighSchool,-1.345242780648657,-0.21292277228499332,0
Female,Majority,41,0.7855366814045178,0.29302229786204326,-0.03320129437748254,-0.023,0.8808117805134066,0.6630991790629553,18.706977702137955,Masters,0.03609400786173552,0.622730977380296,1
Female,Majority,22,0.2551795017151498,0.10036495386217265,0.36064484322777324,-0.374,0.6285659194053723,-0.03536539794215318,0.0,Masters,-0.996262136125558,0.3105047108169961,1
Male,Majority,49,0.6981768579847853,0.0,-0.19492217939531623,0.741,0.6977077811249371,1.3101190955561495,27.0,Masters,1.8712577205806378,1.243498364764927,1
Male,Majority,22,0.2033963114473706,0.5010048862919527,0.42842534770395324,-0.389,1.8291208800164365,1.3512952744301043,0.0,Masters,-0.46804014418341605,-0.6162349909889528,1
Male,Majority,33,0.5759428661839078,0.0,0.4496647696608872,0.304,0.6156487660649662,0.25524419723650316,11.0,Masters,0.8700137440621742,0.8377226508199421,1
Female,Majority,53,0.8127407172147324,0.4304808949420752,1.2748074917779229,0.266,0.6851927878903762,1.7289375596843324,30.569519105057925,Bachelors,1.71825038769352,0.3860212466667223,1
Male,Majority,45,1.8048065822716635,0.19853431245886052,-0.21343446089453888,0.076,1.54285582592837,1.3685870970901084,22.80146568754114,PhD,0.6966212449484636,-0.001445200346014038,1
Female,Minority,55,-0.4499593771090201,0.7935755237462903,-0.3294293738854762,1.194,-0.8751078048949925,-0.09480539231036991,32.20642447625371,Bachelors,0.7495816592485224,-1.2026839093272,1
Female,Minority,55,0.8607917646722116,1.015856230644403,-1.2718090756714102,1.359,-0.12362598786479573,-0.5693170327523731,31.984143769355597,Masters,0.14016021136415296,0.5656679035407413,1
Female,Majority,47,-0.1487912096954934,1.4078843376703958,-0.8398692949337507,0.289,0.2854154284847023,0.7985112567700745,23.592115662329604,Masters,0.03554230332761638,0.31126064857655955,1
Male,Minority,24,-0.869057293246752,0.31376219638564007,-0.025575933053737194,1.269,-1.3448130548056798,-2.3140358810320216,1.68623780361436,HighSchool,-2.4458974932328,0.7832497039075491,0
Female,Majority,48,1.3644263099722471,0.31891703445943265,-0.19472003159443374,-0.079,2.1519976445848616,1.6728080251761912,25.68108296554057,PhD,2.2087338214090915,-0.04240235334347838,1
Female,Majority,41,1.7455507595913264,1.0981124571359704,-0.0846031496596063,0.551,1.098468265610584,1.5368923789976021,17.90188754286403,PhD,0.8764606049748146,-0.25945324966235206,1
Female,Majority,22,0.5475320101743776,0.4557367105064949,0.2714681858575311,-0.107,0.44437347014015116,-0.1294288452969669,0.0,Masters,-1.3184252805085157,0.38515934418239356,1
Female,Majority,40,1.7231222459864337,0.4798922455534147,-1.0743759758849667,0.224,1.4175986042121553,1.9296462714240614,17.520107754446585,PhD,0.08503535063243815,0.4580419400374307,1
Female,Majority,47,-0.30146088685940703,1.127634048079712,-1.2606611638555125,0.175,-0.04755140209904487,0.2836188971870437,23.872365951920287,Masters,0.8537591374321861,0.6826663123142093,0
Female,Majority,51,1.6256163373796664,0.8421010605318688,-1.4237620201887826,-0.351,1.5916623035148518,1.6664073991199504,28.157898939468133,PhD,1.217241129713592,1.8877834156159854,1
Male,Minority,46,0.061649016459690814,0.36684594121850445,-0.021484755836483592,1.31,-0.7636036277582925,-0.4111390254044346,23.633154058781496,Masters,-0.06281108493185225,-0.6204973662317463,1
Female,Majority,39,-1.1123230558452295,0.6524899682787395,-1.0709791575693863,0.178,-0.05953162294532808,-0.39601756473133887,16.34751003172126,Bachelors,-0.9925808184658514,1.9985326107671813,0
Male,Majority,51,-0.06634452567938065,0.0,-0.23780422635718335,0.301,0.5672043582189111,0.22778436418295023,29.0,PhD,0.9631112333731711,-2.9603816061099404,0
Male,Majority,36,0.427483935415012,0.38378228766712796,1.0373727370117984,0.075,0.27511221032031585,0.15041950832153617,13.616217712332872,Masters,-0.3805505019202866,0.9544022998016879,0
Female,Majority,45,-1.3706605049243241,0.9978098987630664,0.6342029526667783,0.243,-1.3962461849674341,-1.1561961873110127,22.002190101236934,HighSchool,-1.4952845359992724,-0.8208116511266093,0
Female,Majority,49,-0.3377298952443603,0.5568500514874859,-0.46886521570549233,-0.529,0.7779523906245532,1.3023309348056844,26.443149948512513,Masters,0.3322864279185508,1.9986971723626001,1
Male,Majority,31,0.43137207253753634,0.0,-1.4951867851629816,0.254,0.9175342946941013,0.19092733979418042,9.0,Masters,0.05922883532027031,-0.8899123438231857,0
Female,Majority,41,0.12494073542189638,0.31169081390641973,-1.9755906418043425,-0.022,0.49556266814757044,0.5995605508445543,18.68830918609358,PhD,-0.09517791742961057,1.0558736187911626,1
Male,Majority,47,-0.4897610755871755,0.24170209165364293,0.32141462490171135,0.131,-0.6137426943794846,-1.3670075468579057,24.758297908346357,HighSchool,-0.2697539568358328,-0.9908646820524485,1
Female,Majority,35,0.10964159353380279,0.49159275821878556,-0.13411178567881288,-0.063,0.48746366649404355,0.8442161522978048,12.508407241781214,PhD,0.20639741276103346,-1.1331015347855997,1
Male,Minority,27,-0.11478276476969745,0.0,-0.23182452059320388,0.479,1.0932589343438823,0.6693602322578003,5.0,Masters,-0.8855695353499344,0.7982403654849934,0
Female,Majority,33,-0.7501307552996825,0.9120671560761786,-1.5441418627881809,-0.567,0.3320370650937114,-0.9074506605013357,10.087932843923822,Bachelors,-1.8865454971617082,0.8639990093132397,0
Male,Minority,40,1.2271233506700157,0.0,-0.5034202764701036,0.689,0.8015514058798148,1.2287295302058419,18.0,Masters,2.311493490037639,-0.7015457406141647,1
Male,Majority,45,2.7808284258956593,0.3877425750171087,-0.9896057636201782,0.012,1.9304747633330657,1.6718296357191744,22.612257424982893,PhD,2.3797236432890188,2.396081142637305,1
Female,Minority,26,-1.5183994475059053,0.12066961142929072,0.4893485410881586,1.159,-1.8575886732071452,-1.276954438126172,3.8793303885707093,HighSchool,-0.5481191451429105,-0.32278745036665085,0
Female,Majority,49,-0.5912328955407419,0.8900704680912762,-0.5408321855851034,-0.045,0.003770298934086769,-0.1547330434477794,26.109929531908723,Masters,-0.07993237404640582,1.5565296166278164,0
Male,Majority,40,0.5426729339554914,0.5529705131361873,0.5785088738295989,-0.13,1.133612998811162,0.7419745372589661,17.447029486863812,PhD,1.0112207746221276,-1.0142455272573117,1
Male,Minority,52,-1.550382296656324,0.0,-0.8024352790229361,0.928,-2.228183517861965,-0.9948995423533773,30.0,HighSchool,0.6451752836638404,-0.9641395547042602,0
Male,Minority,55,-0.5220563338460372,0.0,0.11286609698026821,0.9,-0.5077764338424109,-0.10151167267609466,33.0,HighSchool,1.4509336704989089,0.08690138716921228,1
Male,Majority,55,1.1014623940272652,0.6248304440639914,0.28413588039165055,-0.119,1.3888665954543464,1.70003899268404,32.37516955593601,PhD,3.16289044944316,-1.0130961265945515,1
Female,Majority,26,1.3070817492787297,0.6276055588599857,0.02781349442405434,0.428,0.7867118897862639,-0.20646138176657522,3.372394441140014,PhD,-2.514375396793345,0.4517829317916423,0
Female,Minority,39,-0.764379081395893,0.7703274357380843,-0.730108873923073,0.346,0.01447246818389762,-0.6671252578918541,16.229672564261914,HighSchool,-0.17169741611726877,-2.145735434321339,0
Male,Minority,40,-0.7755047026566546,0.0,0.34375680262520447,0.876,-0.7667270748823523,-2.162488585319583,18.0,Bachelors,-0.6962468170719863,0.1741989785458016,0
Male,Minority,36,-0.3528113566104792,0.0,-0.3690961370266556,0.888,-1.0226066026926826,-0.43972023100844826,14.0,Bachelors,0.7161997089783233,-0.5637185746797851,1
Female,Minority,49,-0.7495119761043267,0.3725056606117245,-1.5962420008900338,0.735,-0.45803222192774234,0.1884527552176521,26.627494339388274,Bachelors,0.36691426637476665,-0.9610109209711526,0
Male,Majority,53,1.820622272600873,0.0,-0.05561569761623187,0.482,2.248347546688551,1.5138756272893812,31.0,PhD,2.1959451390002434,0.20792706566324412,1
Female,Majority,25,1.536216027977915,0.24955208506382714,1.043353480577831,0.018,1.8225283740671219,1.3811345226721545,2.750447914936173,PhD,0.39098716261502586,-0.22457918145158262,1
Male,Majority,31,-0.6405642274518353,0.0,0.12904138039895116,0.508,-0.7474438267093667,-0.7628837225962154,9.0,HighSchool,-0.02936396853538594,-0.45118170454713535,0
Female,Minority,37,0.22011488804846382,0.0,-0.45960739565028264,0.804,0.5870190410538854,0.12813636572389064,15.0,Masters,0.06680293337090258,0.8050444874466132,1
Male,Minority,49,0.922682586187538,0.0,-0.3377946597234011,0.717,-0.005179199553280378,0.547333802084474,27.0,Bachelors,0.8347405881263663,0.2917340813291757,1
Female,Majority,39,0.48925599031064954,0.18803657463655454,0.5051425286305866,-0.42,2.2335924390685795,2.298614804624365,16.811963425363444,PhD,0.4685362726789863,0.3762666267948746,1
Male,Majority,40,-0.9297346829079962,0.28406541615149106,1.3795254214567327,0.443,-0.03997188131540615,0.3206257829158926,17.715934583848508,HighSchool,0.3784111716000646,1.3228876436322297,0
Female,Minority,50,0.3089700287173414,0.0,-0.7689508903556901,0.865,-0.2317922617454036,0.11303181414511891,28.0,Masters,1.0073931025772023,-0.075305471743742,1
Male,Minority,36,0.036940584018004506,0.0,1.3880969803232346,0.513,0.3376014552856673,0.19768629930299605,14.0,Bachelors,-0.47684012502550693,0.8330945663941481,0
Female,Minority,31,0.004635875940461762,0.7161659741321907,-1.10037576298213,1.087,-0.4480679466165845,-0.2747527219210424,8.28383402586781,HighSchool,-0.2922056419828296,-0.41880410160094433,0
Male,Majority,45,-0.5143704323053289,0.0,-0.306450984868981,0.346,-1.8113516678155601,-1.6283116392585992,23.0,HighSchool,-0.2644793679944194,0.6030495920885646,0
Female,Minority,36,0.4930844262138351,0.6065200928036332,-0.5455138766662425,0.402,-0.07315361346739799,-0.6452115500743859,13.393479907196367,Bachelors,-1.0291421601732795,0.5228582404718121,0
Male,Minority,40,0.09293738913528425,0.30518304403797003,-0.2882848927666668,0.749,-1.053068526026398,0.4474125260790228,17.69481695596203,Bachelors,-0.6172147068792269,-0.547566312578593,0
Female,Minority,49,-0.9208961546740914,0.45028600947668096,-0.6303947808004133,1.416,-0.8603850300697973,-0.9327836823788392,26.54971399052332,HighSchool,0.5277953846708645,-1.5128515636918598,0
Female,Majority,27,-0.0882419395197152,0.4751513199794271,-0.6035008669402723,0.082,0.9678104938254647,1.1744530143100618,4.524848680020573,Masters,0.5078423177482949,-1.278301563190063,1
Male,Majority,30,-2.136919210558775,0.9947334167114646,-0.6636331828268086,-0.579,-0.09016478083253752,0.33969098949663723,7.0052665832885355,HighSchool,0.6741040276488233,-0.9417161786986628,0
Female,Majority,25,0.2141117209738302,1.2379742707433814,0.4642610204027734,-0.716,-0.14385659233204312,-0.4102349285043712,1.7620257292566186,Masters,-1.2959574220495773,0.5508844452223686,0
Female,Majority,45,-0.14012243799084526,1.1793054584124603,0.6445333692113733,-0.267,0.758724738904506,0.15120346204316765,21.82069454158754,Masters,0.3413466346733941,-0.1364540115333867,0
Female,Majority,53,-1.095605347321409,0.084846037791112,-1.7335088324208556,-0.123,0.17175216214283492,-1.5104223253199116,30.915153962208887,Bachelors,-1.2817986190812567,-0.299171230311327,0
Male,Majority,48,-0.5404856468240996,0.3268242884312736,0.19340160212955376,-0.292,-0.8595029245947393,-0.028467477282209126,25.673175711568728,Bachelors,0.6497764071266261,0.47256431890422895,1
Male,Majority,30,1.3660289429138779,0.21255182329171246,-0.03481375292131289,-0.099,1.1982485774473042,1.0714607512319652,7.7874481767082875,PhD,0.199335222119569,0.7241279541712128,1
Female,Majority,30,1.0401076491957675,0.4506521093748789,-0.7739451682612297,-0.512,0.9439632826469029,0.7086973201708333,7.549347890625121,Masters,-0.3438526847032531,1.3862996291193774,1
Female,Minority,49,-1.1161035256675198,1.3038040625772098,-0.15657848585669182,1.027,-1.239323057880835,-0.9432414793195941,25.69619593742279,HighSchool,-0.35868035778092666,-0.595660254833658,0
Male,Minority,52,-0.03968107618188213,0.0,-0.023199739746573193,0.769,-0.8158477766973119,-1.576936503774323,30.0,Bachelors,-0.0385687071817461,0.5450401131627796,0
Male,Majority,23,-0.9255215424546405,0.0,-0.504708616338394,0.268,-0.987746685137643,-0.055094900739447075,1.0,Bachelors,-0.6127004726547984,0.7019914578970796,0
Female,Majority,23,2.558361466380894,0.238263081877797,-0.7354954288461255,0.556,1.453537742010669,1.1779544046691073,0.761736918122203,PhD,0.9403888123669583,-0.9496713188420384,0
Female,Majority,40,0.7971977646350134,0.6495585821046819,-0.35572199150162287,-0.034,1.7357019166554841,0.5617284975329714,17.35044141789532,PhD,0.28645374898723946,0.1211745984797908,1
Female,Majority,43,-1.046433854791337,0.8310879557717855,-0.22382635873568907,-0.181,0.22203046524236014,-0.820855583480362,20.168912044228215,Bachelors,0.09392908361429204,-0.9145831612035898,0
Female,Minority,31,-0.4229120640268398,0.9330244203110516,-1.596529364625684,0.816,-0.7054213180240164,-1.037240563615482,8.066975579688949,Bachelors,-1.7467682446184412,-0.22650035917704145,0
Female,Majority,47,1.3113763889427623,0.9509559150631912,-0.44712805898701313,0.778,0.5738690399050659,0.09979322511426854,24.04904408493681,PhD,-0.1488768510001874,0.4165709405316691,0
Female,Majority,50,-2.497198004539766,0.678027545834268,0.4615325528498151,-0.164,-1.2511169885514843,-0.5224027242014003,27.32197245416573,HighSchool,-1.205394235484804,-1.6952091214932885,0
Male,Majority,31,-0.8405234449066213,0.5349110898033305,0.6159784816955225,0.167,-0.7576294349247755,-1.1339971926912176,8.46508891019667,HighSchool,-1.5971056314292629,-0.870956797357069,0
Female,Majority,29,1.1316557659219826,0.19342948966051204,-2.3442451127186503,0.289,1.2311636233859653,0.19118719195065803,6.806570510339488,Masters,-0.2355015618554236,-0.8055551745989981,0
Male,Majority,49,0.14447246880165598,0.24168988972287295,-0.2110419440309296,-0.197,0.15123956393821808,1.0593721214463774,26.758310110277126,Masters,1.5790036921607025,0.08983926375692305,1
Male,Majority,47,1.7684512800787464,0.0,0.08981566331544058,0.682,1.9852107383054594,1.996913386727953,25.0,PhD,2.0134913610770666,-0.7355099546849017,1
Male,Majority,39,-0.7388414569213829,0.0,-0.8482813318383563,-0.177,0.5378297604555864,0.37346687460181255,17.0,Bachelors,-0.22836968997623683,0.3690448214832676,1
Male,Majority,37,-1.8259766770157753,0.1753441071838845,-0.2242460272640428,0.158,-1.3305114584876232,-2.591651735067363,14.824655892816116,HighSchool,-1.862688986503447,-0.8555755304945325,0
Male,Majority,28,0.7683024981771763,0.0,0.5095420676284316,0.139,0.021898789181000758,0.7435567286610661,6.0,Bachelors,0.032148803129780315,-0.5159017790400378,0
Female,Majority,50,-0.35338392976910155,0.14967906829312322,1.3637698986413058,-0.132,-0.5714316967285441,-1.2546743033111303,27.850320931706875,Bachelors,-1.5740811160328887,0.5995816028824527,1
Female,Majority,42,0.154404872595812,0.01773938192361979,-1.1850453008781416,-0.221,0.7483909587433811,0.8204558686727778,19.98226061807638,Bachelors,-0.24060346706378752,0.3140261752397252,1
Male,Majority,50,-0.418424141799389,0.2890903065580722,0.26209772263461895,0.488,-1.2992257878802196,-0.33300728733058177,27.710909693441927,HighSchool,0.9940571163330799,0.14838676866744469,0
Female,Majority,31,1.518086790133237,0.0,-0.7039930181980958,-0.031,1.339734697614744,0.3457376036544942,9.0,PhD,0.40015935565720034,-0.04025929679653977,0
Female,Majority,28,-0.4044959196253666,0.4390857209262423,-1.0008702894990749,-0.306,0.7030662912270061,0.35896608199785507,5.560914279073757,PhD,-1.060689597230711,0.9951364562424266,0
Female,Minority,42,-0.6962875396851436,0.274731638728497,-1.4420873045084956,0.522,-1.1512553444798936,-1.260675700464156,19.725268361271503,Bachelors,-0.7749024463487245,1.3646854065200067,0
Male,Majority,48,-1.7113798874676345,0.09421320946742845,-0.3055538284811855,-0.53,-0.5235078829867429,0.44325425673307783,25.90578679053257,HighSchool,2.0799746079747035,-0.37151552019818057,1
Female,Majority,45,-0.06350048740405774,1.4738924695217057,-0.07589099034046326,0.087,-0.059725257046730346,1.2489682299240914,21.526107530478296,Masters,0.4287463509947839,-0.7239007229104902,1
Female,Majority,25,0.16460472991503183,0.7628735037552306,0.34824692166002114,0.213,-0.09749721535600353,0.06332925396715502,2.2371264962447697,Masters,-1.3292394369506495,-1.0368741084344155,0
Female,Majority,27,-0.3903680451144944,0.0,-0.6124892456234508,0.236,-0.021203786516154528,-0.648587988067494,5.0,Bachelors,-2.31393534615356,1.7221428562854932,0
Female,Majority,31,0.9671040063762915,0.03986072717294764,-1.418403335120316,0.064,2.003667194064171,0.7207571322566849,8.960139272827053,Masters,0.7384708910459803,-0.8928376456256951,0
Male,Majority,23,0.2887034715811971,0.0,-0.20474084977828805,-0.375,0.9023257967279678,0.5878082369519663,1.0,PhD,0.7896290119746567,-1.3177549952265182,1
Female,Majority,33,-0.555997852496638,1.595027513315983,-0.10893101625530988,0.323,-0.8908669305515615,-0.3456212473840946,9.404972486684017,Bachelors,-0.725914997561262,0.2636399352130001,1
Male,Majority,53,-0.62157516639369,0.12667175332079222,1.4770174759198638,0.098,-0.48592929509925725,-0.3387862789838254,30.873328246679208,HighSchool,0.935932458988464,1.042906145680895,0
Male,Majority,42,0.9987523202954199,0.0,-2.1619825064859057,0.399,0.7924542377144422,0.39493428824116555,20.0,Masters,0.3001809624065637,-1.230380382281848,1
Female,Majority,49,0.5451242196131848,0.7158293487838517,0.41968677033871915,0.355,1.11753286899768,0.6852589096578261,26.284170651216147,Bachelors,1.8041015200279529,-0.1257754319291944,0
Male,Majority,46,0.8137390109653898,0.12164262409227489,-0.4416249324457898,0.197,1.3913704594726086,0.32109310772468763,23.878357375907726,PhD,0.9027804045851042,-1.4291031982918005,0
Male,Majority,22,1.1256320964607816,0.6089302861193369,-0.07331101653361922,-0.005,1.7485962475944314,1.7063791621132864,0.0,PhD,1.4041537528889065,-0.6938385977153684,1
Female,Majority,33,1.3314420257054294,0.0,0.21495562370649657,-0.402,0.8133069015994816,0.36502537919874845,11.0,PhD,1.4704594590649973,1.6159019446227025,1
Female,Majority,23,-1.121077636779539,0.207639747744657,-1.3139516632147439,-0.02,-1.3533759026135557,-1.0615020748302375,0.792360252255343,HighSchool,-0.9918567692174198,0.16463199886270322,0
Male,Majority,41,-0.9540666842684563,0.0,-0.6478620599536115,-0.283,-0.6231605486642896,-0.7384919515600609,19.0,HighSchool,-1.3186609341358653,-0.26106663585807754,0
Female,Minority,29,0.26243103522322997,1.6460272285120223,-0.8460260316327388,1.387,0.24338411332502244,0.18866907247368422,5.353972771487978,PhD,-0.1404682753487825,0.06858243836794824,1
Male,Majority,49,1.101500408130443,0.16345773841714265,0.9453946226556914,0.636,0.5543161956854307,1.1474688361963499,26.836542261582856,Masters,1.2985418014858592,0.27873463012179633,1
Female,Majority,23,-0.46811108389464984,1.0131786075157767,0.7149395301143555,0.253,-0.30582287604893194,-1.2145151495987994,0.0,Bachelors,-1.5404950643134327,-0.10446871695758755,0
Male,Minority,34,1.0198439771308583,0.0,0.9209745741444577,1.125,-0.4392912834045328,-0.3826660144874225,12.0,Masters,-0.4699609233322261,-1.1827346966513663,0
Male,Majority,42,-1.0144326372166006,0.0,-1.1032842731180614,0.058,-0.5742577695507846,-0.3846621385220425,20.0,Bachelors,0.828527230560184,-1.1764224070346219,1
Female,Minority,55,-0.120923391963514,1.340559124560213,-0.052703958548580065,0.899,-0.8936022311248647,-1.4107535369751572,31.65944087543979,HighSchool,-1.0283730668614919,1.9953338452036584,0
Male,Majority,53,-0.5387276710976081,0.0,1.0275358590762114,0.287,-0.8257886769523692,-0.37965623433188384,31.0,Bachelors,1.4969348843832162,-0.7617575856176305,1
Female,Majority,32,0.5656796939024107,0.43233560647112623,0.6369702977259646,-0.109,0.07436665187527247,-0.5601392175631731,9.567664393528874,Masters,-0.3178354789696563,1.1882546455069078,0
Female,Majority,32,-0.1439124051741393,0.868200192175685,-1.0876219848622446,-0.4,0.4765737971044141,-0.8738852767597194,9.131799807824315,Masters,-0.8617208754291791,-0.7156540086145955,0
Female,Majority,26,-1.0097349310724426,0.4767797055889942,-1.1017558564186336,-0.348,0.03876548303136556,0.49413707291033787,3.523220294411006,Bachelors,-0.25805288995257125,1.2909510845024803,0
Male,Minority,39,0.03699541373691449,0.0,-0.4496499093164884,0.863,0.5777887204338299,0.34958786621239984,17.0,Bachelors,0.6122626998100835,0.6902813435012836,1
Male,Majority,52,-0.6944574645996989,0.3385724941295906,-0.6473300982837499,0.755,-1.371519498365641,-1.3537662794612384,29.66142750587041,HighSchool,-0.07972776058395105,-0.21131649016956827,0
Female,Minority,50,-0.31594559965115543,0.3160898700824742,-0.1462695661603643,1.348,-0.14747462865261182,0.3662657846728329,27.683910129917525,HighSchool,0.8827858598232112,1.9959436321644333,1
Male,Minority,29,0.36445383439732565,0.0,0.5593206218501301,1.77,-0.9718111012682207,-0.2781572282500434,7.0,Bachelors,-0.8156454905528747,-0.9302708776643196,0
Male,Majority,31,-0.8797613573202775,0.038509837798764955,-0.30578442742909934,0.011,0.325229780776587,0.7485769156829071,8.961490162201235,Bachelors,1.5128377160953064,-0.23447268456004824,0
Female,Majority,40,0.8055319410128282,0.4280238685210398,-1.3612085512611247,0.335,1.1945844476773382,-0.1397190630443368,17.57197613147896,PhD,-0.10098918105139838,-0.8542181707055374,1
Female,Majority,25,0.04662785208725241,0.0,-1.323871428876398,-0.162,1.1119318777451122,0.07918560469552463,3.0,PhD,-0.6577805691772717,-0.7736557002253567,1
Male,Majority,50,-0.47104025858481235,0.0,0.2634925373546639,-0.197,-0.7425362931924943,-1.2852118559489873,28.0,HighSchool,0.19514835213540116,-0.36239748014986073,0
Male,Majority,30,0.14342795140585846,0.47807861911016286,0.7216296694255727,0.292,-0.560561005774444,-0.5574776311212148,7.521921380889837,HighSchool,-0.9761722443210835,-0.9525199800286898,0
Male,Majority,45,2.798795329579415,0.0,-0.28846874141809037,-0.186,1.6646447990268076,0.9089618053776126,23.0,PhD,1.6337068557097933,-0.3250793898249861,1
Male,Majority,33,-2.3309524810000957,1.16101309924759,1.7371102996794232,0.008,-1.2053094071611765,-0.3663397133055436,9.83898690075241,HighSchool,0.21966403838271023,1.5683056415835483,0
Male,Minority,22,-0.012406420489499038,0.0,0.7256922298226468,1.443,0.3802949772624924,0.7223670784662053,0.0,Masters,-0.26264087890321147,-1.7298126719175528,0
Male,Majority,36,1.620619269923327,0.0,0.9865873450923079,0.138,0.19208765047786436,0.5556651199526849,14.0,Masters,0.29985495481581537,-1.2492773703119835,0
Female,Majority,43,-1.0855515793033315,0.3847286758862244,-0.48577646205669955,0.21,-0.9177668044271841,-0.9345334105588746,20.615271324113774,Bachelors,-0.9605513347805854,-0.9481455910604499,0
Male,Majority,22,-0.5462811538661414,0.41297503274225594,-0.10645628421648341,-0.085,0.21917769575424245,1.4814633810815607,0.0,HighSchool,1.0589138287448672,-0.4646500528359894,1
Female,Majority,29,1.984703733021141,0.5992436921777464,-0.18965949453121023,0.082,2.256928214101009,0.4686365818803188,6.400756307822253,PhD,-0.7223952900370029,1.0028706075425704,1
Male,Majority,48,-0.646236467412284,0.0,-0.5109124112130973,-0.272,0.48442730229819314,0.5679060007445776,26.0,Masters,1.6615253914313468,0.7144638311409954,1
Male,Majority,46,-0.14273324667359316,0.5199672478044237,0.11417883540513955,-0.21,-0.028845862058583496,-0.6951066048207624,23.480032752195577,Bachelors,-0.2746867477349744,0.47369548167804626,0
Female,Majority,55,0.7949449796387666,0.9135487618171436,-0.4141715171542686,-0.071,1.7550924341236278,1.1949831096554886,32.08645123818285,PhD,0.06924839613689866,0.20098510056970398,0
Female,Majority,47,0.3879518335134047,0.7020640463770901,-0.5543695600079758,-0.239,0.5479728001254945,0.8598242494521713,24.29793595362291,Masters,0.9426519726925016,2.378335009224255,1
Female,Majority,23,-0.6531105349654129,0.5453738742226751,-0.1652758979470596,0.36,-1.268298831491262,-1.5437481014573569,0.45462612577732486,HighSchool,-1.955762551025819,-1.1212756697043569,0
Male,Majority,26,1.4249806784808623,0.0,-0.13583224170156694,0.392,0.308044241775245,1.3859228828018089,4.0,Masters,0.738535262948679,-1.1459452723899948,1
Male,Minority,39,-0.08583224116972966,0.20076504419424693,-1.2528033035764947,0.926,-0.1941796560390734,0.1952932823281204,16.799234955805755,Bachelors,-0.06242948815134613,-0.026221736093087013,1
Female,Majority,44,-1.232322126203142,1.0567285603571923,-1.168613564186162,0.506,-0.6240188811270406,-0.3207548271038343,20.943271439642807,Bachelors,-0.20035753913618717,0.20285690728380668,0
Female,Minority,48,1.8994222063341155,1.0953341307893236,-0.4324950727720617,1.304,1.7589523759058938,1.488725317541758,24.904665869210675,PhD,1.4424626843897026,-0.2371800222044571,1
Female,Majority,46,-1.00698288139991,1.1361409873083161,0.2445492963279694,-0.076,-1.777576989227432,-1.8107108049429217,22.863859012691684,HighSchool,-0.5607715228046426,-0.8368473415833935,0
Male,Majority,27,1.755337971145947,0.0,-0.5940194934219624,-0.448,3.379820446569447,2.6914224712823063,5.0,PhD,1.6823780303698261,-1.3017218266305792,1
Male,Majority,46,-0.5977955154990634,0.5597410408198868,0.10677615657667658,0.331,-1.2563945560823853,-2.0221585067161567,23.440258959180113,HighSchool,-1.3080108382629756,-0.27613473214533835,0
Female,Majority,27,-0.30361235492713096,1.818193751714689,-1.2087688504800767,-0.449,0.5135160259389537,1.1607766286952448,3.181806248285311,Bachelors,-0.12173961600987052,-0.7047207692109265,0
Female,Minority,51,-1.2244044922896633,1.104555603635458,-0.49358483034564926,0.676,-1.1416387484698047,-1.3911021135022283,27.895444396364542,HighSchool,-1.1862788279974672,-0.4796861289124666,0
Male,Majority,44,-0.7945619507837762,0.263679126938185,-0.40587938855812594,-0.106,0.4817308721197348,-0.10779767315604138,21.736320873061814,Bachelors,-0.36274297499068026,-1.075906733757462,0
Male,Majority,28,-0.6197872513080667,0.1401645057547184,-0.6725717692264523,-0.03,0.5894169576553148,0.07159846705512393,5.8598354942452815,Masters,-0.42563961449834614,1.3297876129354569,0
Male,Majority,29,-0.4688017489021546,0.14149261828554965,0.24790373823563436,0.109,-0.3040531269066196,-1.3370328292967169,6.858507381714451,HighSchool,-1.0589142153549018,0.44698693884165214,0
Female,Majority,33,-0.13428875384738828,0.05865265276641474,-0.9138747698536172,-0.196,-0.8639497364968952,-0.14729439573770015,10.941347347233584,Bachelors,0.8179852217166335,1.8391984651042408,1
Female,Minority,48,-0.5266688935903656,1.285008962160034,-0.3786761550560263,1.191,-1.2639738088110801,-1.48533664300885,24.714991037839965,HighSchool,-0.8131095329105729,-0.51348377471457,0
